region_id,region_name,period,start_date,end_date,nighttime_lights_mean,electricity_access_proxy,ndvi_mean,agricultural_productivity,water_access_proxy,population_count,population_density,building_density,built_up_ratio,road_density_km_per_km2,infrastructure_access_score,travel_time_to_cities,hospital_count,school_count,roof_quality_score,estimated_good_roof_ratio,elevation_mean,precip_mean,temp_mean,climate_stress_index,water_stress_index,crop_productivity_max,agricultural_intensity,livestock_potential,economic_activity_index,infrastructure_quality_index,overall_development_index,poverty_likelihood_score,development_category,distance_to_mining
0,Rural_Bihar_Poor,2022-Q1,2022-01-01,2022-04-01,1.3026965407157012,0.2880616834368191,0.23842830829830414,0.23842830829830414,0.3654187697170544,1479.6775265164722,59.18710106065889,19.4542887986601,0.09727144399330051,0.4223668169248488,0.22899254718788276,319.85260848424105,1,4,0.10579915082631211,0.12695898099157452,467.7790448205523,175.55054813194334,25.599372582261022,0.019759485509403374,0.028751870897607532,0.5244549388620796,0.3073334729706737,0.20688408143497047,0.1968892330556541,0.14867877313853767,0.17278400309709588,0.8272159969029041,Low,188358.2283756141
0,Rural_Bihar_Poor,2022-Q2,2022-04-01,2022-07-01,0.29986061693306865,0.1695446694756214,0.34818108859266245,0.34818108859266245,0.46699895792444424,4452.676940263452,178.10707761053808,12.568843801376095,0.06284421900688048,0.5741229456916647,0.26866434384134175,305.9674796555304,2,5,0.2630452766848874,0.3156543320218649,811.9827929859571,171.39147727596992,19.716069364800084,0.44342809524859006,0.5924784616983129,0.8207650578096666,0.45257659498849545,0.11369794948529452,0.10056435692413745,0.2208266972835028,0.16069552710382012,0.8393044728961798,Low,188358.2283756141
0,Rural_Bihar_Poor,2022-Q3,2022-07-01,2022-10-01,0.41904010678520665,0.3095428053508831,0.27153642314517457,0.27153642314517457,0.368675035337743,1778.490379044223,71.13961516176892,19.706199021760206,0.09853099510880103,0.3221596076099566,0.22277576108756592,322.02848361935196,1,4,0.22923951023342287,0.2750874122801074,631.6399364802171,140.01068924940074,18.135452119982304,0.37266577094505515,0.03229607779668451,0.5751876021699471,0.22969778957595674,0.5496003664514776,0.1687430429419538,0.17721173396165063,0.17297738845180222,0.8270226115481978,Low,188358.2283756141
0,Rural_Bihar_Poor,2022-Q4,2022-10-01,2023-01-01,0.31146129548941676,0.16666600333155013,0.3877857846125212,0.3877857846125212,0.4333802412005971,2220.6561318460936,88.82624527384374,13.198137638916608,0.06599068819458304,1.081993249855864,0.16345832282790654,342.7895870102327,1,3,0.19179615350343782,0.23015538420412537,914.2962012349445,83.2907573966398,22.19404939109168,0.3606984159979087,0.36414780502287764,0.7744241746328868,0.32535000653129365,0.5114739999166548,0.10205266573579153,0.1878417701735458,0.14494721795466867,0.8550527820453313,Low,188358.2283756141
0,Rural_Bihar_Poor,2023-Q1,2023-01-01,2023-04-01,0.8231725245625402,0.3198542929039325,0.2631074779639332,0.2631074779639332,0.30891830061470055,4779.833291965347,191.19333167861387,17.091172726891948,0.08545586363445974,0.45466100451295094,0.14847239102935103,348.0346631397271,1,3,0.18899128781244318,0.2267895453749318,357.8259497611479,185.89682457739818,19.815201195620563,0.24064047754632217,0.4893685104196003,0.6115992584593428,0.3335240358693192,0.30762528448353577,0.1801567070343572,0.1433660030262504,0.1617613550303038,0.8382386449696961,Low,188358.2283756141
0,Rural_Bihar_Poor,2023-Q2,2023-04-01,2023-07-01,0.5514970539309711,0.3285741795479605,0.5576874152570988,0.5576874152570988,0.44503797616780155,3510.9993827317767,140.43997530927106,19.717064798815727,0.09858532399407864,1.0797446452387582,0.24189944908614197,315.3351928198503,1,4,0.2311893819614268,0.2774272583537121,20.307856053752626,120.18053106619277,23.78487628165818,0.3674312050460538,0.4527813752433925,0.5072773410227768,0.5959296994772721,0.5169161359070189,0.17978333041807418,0.2309012729372103,0.20534230167764222,0.7946576983223578,Low,188358.2283756141
0,Rural_Bihar_Poor,2023-Q3,2023-07-01,2023-10-01,0.21983433093547397,0.2675075471982788,0.5239304611280604,0.5239304611280604,0.3114952817267853,3571.8937165514276,142.8757486620571,9.884806050399924,0.049424030251999616,0.43092026590730437,0.1628960431497795,342.9863848975772,1,3,0.24707733450709968,0.2964928014085196,878.4178242281704,147.50933604308267,32.19081002325325,0.3586687511475042,0.5250173706402604,0.503756513140122,0.5776757371801001,0.17133274096872156,0.11870005554810237,0.16513683356647996,0.14191844455729116,0.8580815554427088,Low,188358.2283756141
0,Rural_Bihar_Poor,2023-Q4,2023-10-01,2023-12-31,0.489989567610027,0.3459396250956242,0.3785347401781016,0.3785347401781016,0.31773483700810545,3831.064011679085,153.2425604671634,18.75987852228114,0.09379939261140571,1.2467453214433726,0.26513514131474697,307.2027005398386,2,4,0.1445863777335779,0.1735036532802935,522.1609746718268,126.11265160868965,29.36121774384882,0.441950626305775,0.36688064088472183,0.4746463049067564,0.5545903548750216,0.3160956687707346,0.17966110579993178,0.2242346891325745,0.20194789746625313,0.7980521025337468,Low,188358.2283756141
1,Dhaka_Slum,2022-Q1,2022-01-01,2022-04-01,0.9588042344019678,0.10261862823650972,0.4287390580206516,0.4287390580206516,0.45179015309763737,1725.6122401069767,69.02448960427907,12.932643864619898,0.06466321932309949,0.21661765731290758,0.1592099854517602,344.2765050918839,1,3,0.17714922481778125,0.2125790697813375,479.59151425437284,86.47489364123959,20.44799642255054,0.3596348554766175,0.452903696290662,0.8880675724350278,0.4200932932577,0.10504909243250546,0.10793568944089132,0.1298258210648129,0.11888075525285212,0.8811192447471479,Low,238552.27960011258
1,Dhaka_Slum,2022-Q2,2022-04-01,2022-07-01,1.0882235348300968,0.3853373317990191,0.22537506198641394,0.22537506198641394,0.3692828840842991,4349.884617800458,173.9953847120183,10.68339690475414,0.0534169845237707,0.38799355808464986,0.21504940848137716,324.732707031518,1,4,0.18983128014715878,0.22779753617659051,56.84159635656694,107.13385318334213,24.46113357501597,0.45454231897610714,0.40384020450436525,0.748132759645153,0.4260488973676403,0.5289309183652822,0.19118033164717202,0.16624876092177748,0.17871454628447475,0.8212854537155252,Low,238552.27960011258
1,Dhaka_Slum,2022-Q3,2022-07-01,2022-10-01,1.1276171869563922,0.3159749192555821,0.3970930399187497,0.3970930399187497,0.3131311400244332,4314.258018493218,172.5703207397287,19.226339088718817,0.09613169544359408,1.1334367582836622,0.12352799345089105,356.7652022921881,0,2,0.13408176166824154,0.16089811400188983,591.5595334421328,80.13447952333932,19.344158699398683,0.337983272419042,0.5259521731769894,0.8469850287424416,0.2707854560873948,0.3733842030933875,0.19757618052108675,0.15764193137784863,0.1776090559494677,0.8223909440505324,Low,238552.27960011258
1,Dhaka_Slum,2022-Q4,2022-10-01,2023-01-01,0.5366477264954009,0.2541660135779411,0.5805278121923914,0.5805278121923914,0.3015044898674836,2237.88060529102,89.5152242116408,9.871281762691789,0.049356408813458943,1.4340283038765453,0.11915343089517837,358.2962991866876,0,2,0.16378607215782934,0.1965432865893952,965.2770418954043,189.23770749236516,24.79095174656021,0.44718864823577564,0.4208269484296381,0.506927100690552,0.3429720597558268,0.3020454589941127,0.12732955842127375,0.18283889223801286,0.1550842253296433,0.8449157746703567,Low,238552.27960011258
1,Dhaka_Slum,2023-Q1,2023-01-01,2023-04-01,0.4546113718219932,0.2872101584707052,0.44262911018651663,0.44262911018651663,0.21776679038917493,4665.471860215692,186.61887440862768,23.055552090612533,0.11527776045306266,0.24599361651283547,0.20179504317415675,329.3717348890451,1,4,0.24121417838357664,0.28945701406029195,838.4619043665997,160.65782462459825,16.10148380473531,0.41861870743475543,0.547910815874932,0.8696351385238821,0.3365229716858674,0.41036241572571275,0.1735141586859289,0.16784188777550582,0.17067802323071735,0.8293219767692827,Low,238552.27960011258
1,Dhaka_Slum,2023-Q2,2023-04-01,2023-07-01,0.6870233781408427,0.3832367426525629,0.4018756659389301,0.4018756659389301,0.2004858980296152,2930.12317571222,117.2049270284888,24.007230517307725,0.12003615258653863,1.0588313797467768,0.2778193393078033,302.76323124226883,2,5,0.20323920415842872,0.24388704499011446,978.728559418627,115.64970390978223,24.428448365901204,0.39664804827589306,0.5261298448022006,0.6003055137456865,0.5913739473330738,0.3017912949266217,0.21447364947332576,0.23562937975545653,0.22505151461439116,0.7749484853856088,Low,238552.27960011258
1,Dhaka_Slum,2023-Q3,2023-07-01,2023-10-01,0.7705931791695853,0.15742423171627434,0.24173536576384722,0.24173536576384722,0.2940665641034016,3603.6751549785663,144.14700619914265,12.590580703266042,0.0629529035163302,1.4303857893219374,0.17562855738371083,338.5300049157012,1,3,0.24832733844036856,0.29799280612844226,912.7292108345204,71.85477074562364,29.87960316582528,0.08515009259381456,0.1883519886399422,0.40635432377644376,0.49797704334979326,0.3842302675728745,0.11582273879146382,0.23057277184491115,0.17319775531818749,0.8268022446818125,Low,238552.27960011258
1,Dhaka_Slum,2023-Q4,2023-10-01,2023-12-31,1.2707445505276598,0.13491067737781526,0.42400591920269104,0.42400591920269104,0.45880263254208054,2634.2715183594387,105.37086073437754,5.079329253095636,0.025396646265478183,0.9856457831016499,0.26076939756999495,308.73071085050174,2,4,0.26677509058240917,0.32013010869889097,830.8241946007983,98.7625277272409,30.23339828832286,0.10384514454040983,0.45031418740458723,0.6215477645447914,0.7678548242517356,0.24896106614948946,0.10654097299373788,0.24347903318881972,0.1750100030912788,0.8249899969087212,Low,238552.27960011258
2,Semi_Urban_UP,2022-Q1,2022-01-01,2022-04-01,4.9875856865299495,0.7391853435947984,0.7612500787477018,0.7612500787477018,0.528373777354116,26599.529097014816,1063.9811638805927,111.45443292034375,0.5572721646017187,1.1761308661828251,0.5628881034362814,202.98916379730153,4,9,0.49592649556788326,0.5951117946814599,595.8056588627062,88.80044805903408,32.14389964821926,0.045579367731683806,0.2594711417760322,0.7973996041082005,0.40193327980311944,0.38804531137061193,0.7212590305396375,0.44450104201584706,0.5828800362777422,0.4171199637222578,Medium,693432.3632994716
2,Semi_Urban_UP,2022-Q2,2022-04-01,2022-07-01,5.53601044777832,0.6003873333143158,0.7103217078609042,0.7103217078609042,0.6871834339492146,21903.79429833966,876.1517719335865,81.36956572398054,0.4068478286199027,3.698696228894475,0.32964860957124253,284.6229866500651,2,5,0.36226880655467886,0.43472256786561464,276.8878238041038,103.63862409071834,19.49665748266876,0.49798499918578415,0.5207916654851573,0.5058762528147477,0.4017836390221583,0.2221273907660831,0.6456653150773691,0.46246185952856916,0.5540635873029691,0.4459364126970309,Medium,693432.3632994716
2,Semi_Urban_UP,2022-Q3,2022-07-01,2022-10-01,3.3764482393460993,0.7916939721847014,0.5803152953814383,0.5803152953814383,0.6522845630644578,23291.1495643747,931.645982574988,67.92584195627813,0.33962920978139066,2.0117154119603136,0.41810765108764714,253.6623221193235,3,7,0.3879488751425148,0.46553865017101775,72.22615831840761,115.66994588682422,22.177369313335134,0.40977945681177985,0.21692316175373752,0.7685494402689319,0.37670773474161523,0.28497529780336195,0.5763436470980887,0.40433064769543214,0.49033714739676043,0.5096628526032396,Medium,693432.3632994716
2,Semi_Urban_UP,2022-Q4,2022-10-01,2023-01-01,4.518805867934869,0.4679315230936604,0.49406818514652695,0.49406818514652695,0.6683637733763355,24413.217199968814,976.5286879987526,48.72276661365336,0.2436138330682668,1.5173160419715348,0.452486973016923,241.62955944407696,3,7,0.6348307144880545,0.7617968573856654,263.4104611421851,199.75638998559808,23.782243548597297,0.3077781739080264,0.17225260976557072,0.6456503824037987,0.5571829324236953,0.48720960234748045,0.46729999148645296,0.46248296607147765,0.4648914787789653,0.5351085212210347,Medium,693432.3632994716
2,Semi_Urban_UP,2023-Q1,2023-01-01,2023-04-01,4.548233165382676,0.6140078050783642,0.43420943954177327,0.43420943954177327,0.7278124915561774,10567.045850130136,422.6818340052055,115.28175248119834,0.5764087624059917,3.8880030645919588,0.44773187314841423,243.29384439805503,3,7,0.5632814006451307,0.6759376807741567,181.06283684990242,171.58110145102202,32.940328199245215,0.005420559170477235,0.3105658893806,0.5978409187344593,0.27140410272182725,0.3393368240860035,0.6661316681388163,0.5813573533284224,0.6237445107336194,0.37625548926638064,Medium,693432.3632994716
2,Semi_Urban_UP,2023-Q2,2023-04-01,2023-07-01,2.900691115951276,0.6022526848621907,0.42963516603940777,0.42963516603940777,0.7295236188899488,18303.457846476267,732.1383138590508,75.386878003987,0.37693439001993495,1.0353748197317638,0.4164751526991235,254.23369655530678,3,7,0.5058614588937189,0.6070337506724627,250.26202737869573,111.96827371466554,17.277825453143144,0.005691023502604753,0.11161654948987047,0.5546746166000591,0.4471095894577539,0.3796633566739991,0.5228640841086692,0.3804709879316709,0.45166753602017007,0.5483324639798299,Medium,693432.3632994716
2,Semi_Urban_UP,2023-Q3,2023-07-01,2023-10-01,5.141829858990424,0.6237717043356824,0.7280774896215376,0.7280774896215376,0.680377997911261,20074.525444193987,802.9810177677595,61.351994326966405,0.30675997163483204,3.093755418907317,0.3181392828752954,288.6512509936466,2,5,0.43470490112681737,0.5216458813521808,752.0978068092643,187.6683847835171,32.63333043195111,0.3050874464281155,0.0036225479791534673,0.6882600078678351,0.475668978574972,0.46369785193200863,0.5768606886412209,0.4432925086226024,0.5100765986319116,0.48992340136808843,Medium,693432.3632994716
2,Semi_Urban_UP,2023-Q4,2023-10-01,2023-12-31,5.628113760098696,0.5415117056988556,0.7412065143591655,0.7412065143591655,0.5666575780506792,22978.830489531938,919.1532195812775,103.69110482368595,0.5184555241184298,3.3099410376201903,0.6271632934343332,180.4928472979834,5,10,0.5164138449310621,0.6196966139172745,565.4206294438272,61.61292897930102,15.519715648252363,0.47373206230889026,0.5121462817495517,0.7501099907090605,0.6104563308485569,0.43498291521651544,0.6875780621136046,0.6043859331102633,0.645981997611934,0.354018002388066,Medium,693432.3632994716
3,Small_Town_Jharkhand,2022-Q1,2022-01-01,2022-04-01,4.700318527015542,0.46079222113074314,0.679169431725998,0.679169431725998,0.6669491326098357,37246.1352109626,1489.8454084385041,107.21940315415563,0.5360970157707782,3.716214137693452,0.4851158953518971,230.209436626836,3,8,0.3456318919304268,0.4147582703165122,835.8435708520001,137.00642207368725,29.851894845628394,0.45560913229133027,0.260358077890318,0.7437308500524149,0.39615739232922276,0.22737302420532626,0.6262504074198446,0.5207087739814941,0.5734795907006693,0.42652040929933066,Medium,124382.85421363269
3,Small_Town_Jharkhand,2022-Q2,2022-04-01,2022-07-01,4.764065567401456,0.46128749736028735,0.5836439172048016,0.5836439172048016,0.5283467483835123,11796.541163356007,471.86164653424026,32.47294258992349,0.16236471294961746,2.808670118161205,0.5639413107872691,202.62054122445582,4,9,0.47883333389952765,0.5746000006794332,804.3127538780292,164.43779714432048,29.682854144080476,0.337925735559802,0.0630676886658208,0.4862080097815202,0.4795285383855018,0.3875741936052012,0.42636769967391497,0.5377467315744382,0.4820572156241766,0.5179427843758234,Medium,124382.85421363269
3,Small_Town_Jharkhand,2022-Q3,2022-07-01,2022-10-01,4.119458183869154,0.5290948874937976,0.41019886350531565,0.41019886350531565,0.7051218935886217,15338.775670080355,613.5510268032142,65.03876522582638,0.3251938261291319,3.1254419567613594,0.6101718012218246,186.4398695723614,4,10,0.6917568710443982,0.8301082452532779,481.0270174051854,185.57103126240168,18.314941770928634,0.4266983905711493,0.2925343496300987,0.46759167666751017,0.4116158399742389,0.2792540029862288,0.5186230892803846,0.6391222992077309,0.5788726942440577,0.42112730575594226,Medium,124382.85421363269
3,Small_Town_Jharkhand,2022-Q4,2022-10-01,2023-01-01,2.664776297271653,0.7437594780727785,0.6931347702440238,0.6931347702440238,0.5795234760344081,34325.314111771084,1373.0125644708435,104.69492888856472,0.5234746444428235,1.193959867872144,0.6764099458148,163.25651896482,5,11,0.5672823956426222,0.6807388747711466,476.13828699416285,118.78328789601026,28.550012332705066,0.355720491764765,0.5509539941380197,0.7141725899623883,0.2305319761194839,0.434189900143918,0.6297188953126996,0.5123862890910353,0.5710525922018674,0.42894740779813256,Medium,124382.85421363269
3,Small_Town_Jharkhand,2023-Q1,2023-01-01,2023-04-01,3.1415418762732443,0.48362838269530983,0.6808397547196325,0.6808397547196325,0.729920813738935,23763.55498351257,950.5421993405029,59.02189440617828,0.29510947203089144,3.0521521265428886,0.533501034215468,213.27463802458618,4,9,0.6251822506622758,0.750218700794731,247.81545730558165,137.33532589528528,34.89052970935707,0.21764358749714463,0.32995502609943844,0.45605294123157397,0.7800936149247735,0.48997469631634405,0.4478158730780576,0.5840842164774432,0.5159500447777504,0.4840499552222496,Medium,124382.85421363269
3,Small_Town_Jharkhand,2023-Q2,2023-04-01,2023-07-01,5.707542409055022,0.4756628865293408,0.5915438168905812,0.5915438168905812,0.5689724696588618,35737.04749823663,1429.4818999294653,63.76889129339023,0.31884445646695114,3.1620231531664382,0.4807215705459781,231.74745030890767,3,8,0.6533187321760896,0.7839824786113075,662.9260580753989,120.0867285200214,26.144924860379426,0.3290134933576091,0.07416500068501523,0.8416277706117926,0.24413003057740723,0.48313136247941457,0.5623072362011737,0.5780056370612044,0.5701564366311891,0.4298435633688109,Medium,124382.85421363269
3,Small_Town_Jharkhand,2023-Q3,2023-07-01,2023-10-01,5.659247437230295,0.5141898525813434,0.43987921673255087,0.43987921673255087,0.7706113970188389,20957.65931065004,838.3063724260016,50.80692911772617,0.25403464558863087,1.28473606227841,0.6463255436288371,173.786059729907,5,10,0.367627632915918,0.44115315949910155,665.5166326970525,95.13732855890485,25.879269870111983,0.04315087007840396,0.5661625556803325,0.8180573912869721,0.7332090479046303,0.5876491425420185,0.5330476406167933,0.44590267106301484,0.4894751558399041,0.5105248441600959,Medium,124382.85421363269
3,Small_Town_Jharkhand,2023-Q4,2023-10-01,2023-12-31,2.390059275781482,0.5868662233054356,0.5665348203830342,0.5665348203830342,0.5080019512694927,17878.211765846547,715.1284706338619,119.2304666991714,0.5961523334958571,3.266614317993414,0.5887854856151177,193.92508003470883,4,9,0.6158535141686514,0.7390242170023816,683.5438286626662,182.95695721538698,34.9101521556026,0.16107709332158004,0.023010000718973144,0.5540276131264845,0.24433498488188116,0.28281442396467604,0.57166223802289,0.6162671075762474,0.5939646727995687,0.40603532720043134,Medium,124382.85421363269
4,Mumbai_Bandra_Rich,2022-Q1,2022-01-01,2022-04-01,14.338422160280333,0.9236958514969914,0.6023874472588926,0.6023874472588926,0.9511091328420276,79936.92424971073,3197.476969988429,214.29554726066505,1.0,4.20798147382836,0.9369255998254479,72.07604006109324,7,15,0.9128097282853992,1.0,430.29187242318557,54.604013916172704,33.416776437380825,0.38609101230829956,0.364955293047751,0.859374430625214,0.3105209143929881,0.30422299501769856,0.9771087554490974,0.9010920468455004,0.9391004011472989,0.06089959885270113,High,1592702.3574720821
4,Mumbai_Bandra_Rich,2022-Q2,2022-04-01,2022-07-01,14.273742945055659,0.9277163532715531,0.47776254662527606,0.47776254662527606,0.8944243446323402,133275.63851065654,5331.025540426262,218.36756502143277,1.0,4.201335948663081,0.8581371523207943,99.65199668772198,6,13,0.9150259918881819,1.0,930.0812653995256,118.28910711840341,34.67075567770236,0.20445606194632782,0.04318878030725837,0.6152487793659354,0.48916269622415953,0.10649474569903408,0.9783149059814659,0.8698428154145572,0.9240788606980115,0.07592113930198852,High,1592702.3574720821
4,Mumbai_Bandra_Rich,2022-Q3,2022-07-01,2022-10-01,12.372131446388815,0.9298143956849263,0.5673016620229931,0.5673016620229931,0.8792946294331572,95906.1340292745,3836.24536117098,249.1620294102358,1.0,3.744806980385518,0.8031869948681076,118.88455179616233,6,13,0.7940357701047743,0.9528429241257291,357.6978646756971,74.80355782214934,33.90008786344421,0.2210725054851303,0.39958968392057526,0.543120377193637,0.7023073593753604,0.23620881959359144,0.9789443187054778,0.7841739478018064,0.8815591332536421,0.1184408667463579,High,1592702.3574720821
4,Mumbai_Bandra_Rich,2022-Q4,2022-10-01,2023-01-01,13.067592502940238,0.8587477363854921,0.34487068449391023,0.34487068449391023,0.9135558898167051,103081.44384288418,4123.2577537153675,165.99905128997264,0.8299952564498632,5.328310542807181,0.8092118072674207,116.77586745640275,6,13,0.9189385299200492,1.0,91.28883935299137,134.1645938467307,34.42757411897993,0.4319788428457138,0.3104599887815944,0.4500228837469628,0.6637271519734492,0.38696209728645303,0.9576243209156476,0.8993662818829831,0.9284953013993154,0.07150469860068465,High,1592702.3574720821
4,Mumbai_Bandra_Rich,2023-Q1,2023-01-01,2023-04-01,14.554889155211683,0.9526463613761177,0.4222465264825533,0.4222465264825533,0.8810555270817554,129489.00577020654,5179.560230808262,153.25018190658034,0.7662509095329016,5.842000303024034,0.8545834889510912,100.89577886711811,6,13,0.7444121953110919,0.8932946343733102,64.42859764991992,119.51357216880535,34.04281841785384,0.45799641360151233,0.16231433142683185,0.4668590373868954,0.4052586569889558,0.4998455524630351,0.9857939084128353,0.865157054173764,0.9254754812932997,0.0745245187067003,High,1592702.3574720821
4,Mumbai_Bandra_Rich,2023-Q2,2023-04-01,2023-07-01,13.941975076672332,0.8517112700631249,0.46767204179993405,0.46767204179993405,0.9200889288833988,77620.37387684625,3104.81495507385,249.84210290135132,1.0,3.9096583716921955,0.9332707652074097,73.3552321774066,7,14,0.7794126326506134,0.9352951591807361,574.622830233237,124.69790732710965,26.574584929870575,0.023799108520856038,0.31547234225949333,0.6395454132965022,0.3018045787862102,0.3411375525041317,0.9555133810189373,0.8417115981796797,0.8986124895993085,0.1013875104006915,High,1592702.3574720821
4,Mumbai_Bandra_Rich,2023-Q3,2023-07-01,2023-10-01,9.32313399541759,0.9661520364108688,0.6789466327171638,0.6789466327171638,0.8163627923654343,162372.55097702384,6494.902039080954,393.51027278185126,1.0,4.947240430514796,0.8496359292829101,102.62742475098145,6,13,0.8346366634181461,1.0,99.31796488671063,124.6954041090609,20.79177895555549,0.16891806268977283,0.26666700760733975,0.8440863854715219,0.3847537697368592,0.5868944100628748,0.9627709707399643,0.8870797965694956,0.92492538365473,0.07507461634527002,High,1592702.3574720821
4,Mumbai_Bandra_Rich,2023-Q4,2023-10-01,2023-12-31,10.019264216366906,0.9046125530603775,0.5291310116790346,0.5291310116790346,0.8590741449649374,192344.7168729824,7693.788674919296,270.1794097640262,1.0,7.189318179858282,0.7790771016244635,127.32301443143774,6,12,0.859184477531207,1.0,883.6132764153175,165.88219240680957,31.006922856120035,0.02510851352101634,0.3703970441499772,0.5517575534796091,0.47359858555618733,0.2031167626419839,0.9713837659181133,0.8693861839091475,0.9203849749136304,0.07961502508636964,High,1592702.3574720821
5,Bangalore_IT_Hub,2022-Q1,2022-01-01,2022-04-01,14.363971655197128,0.8719445546042484,0.5494553099808128,0.5494553099808128,0.9600841675868512,52808.25926552726,2112.3303706210904,151.70205602879903,0.7585102801439951,5.270980318503546,0.9131928418605141,80.38250534882008,7,14,0.7549924026522571,0.9059908831827085,271.5616096388811,182.4216720465194,25.593420181836656,0.3778389169546728,0.19416802446909467,0.43503859532443306,0.7480403206251103,0.4359342207456036,0.9615833663812745,0.8917748575398827,0.9266791119605786,0.07332088803942138,High,1544720.0297845975
5,Bangalore_IT_Hub,2022-Q2,2022-04-01,2022-07-01,12.221213396384076,0.8598180591017339,0.6514977993410165,0.6514977993410165,0.933516805162745,123011.54802754197,4920.461921101679,372.3917549575098,1.0,6.553348639441981,0.909886837444693,81.53960689435746,7,14,0.8051847515441444,0.9662217018529732,473.9838574388462,70.70694379018981,33.132296768142254,0.021237602207832273,0.32859333091046494,0.566493925336402,0.6856076164280442,0.22192523002627043,0.9579454177305201,0.9055101604411205,0.9317277890858203,0.06827221091417968,High,1544720.0297845975
5,Bangalore_IT_Hub,2022-Q3,2022-07-01,2022-10-01,9.824936257258726,0.9303978621937266,0.6216579608926993,0.6216579608926993,0.9209338561974766,55373.09328057349,2214.9237312229398,167.3958852930985,0.8369794264654925,6.9837618617947586,0.8530450534583227,101.43423128958705,6,13,0.7720626315045551,0.9264751578054661,751.8990138241447,145.57894083608247,30.051600254402405,0.49432087543972025,0.5829391354941431,0.413160408394519,0.2259917209783571,0.46589334289628914,0.9721168089484671,0.8728368108346957,0.9224768098915814,0.07752319010841857,High,1544720.0297845975
5,Bangalore_IT_Hub,2022-Q4,2022-10-01,2023-01-01,12.83655773057313,0.8716200637027225,0.6056652617859521,0.6056652617859521,0.8732026216449641,163779.01913911963,6551.160765564785,242.98920310083793,1.0,6.402006372144349,0.7060623690718977,152.87817082483582,5,11,0.8562750826758706,1.0,273.2512663091566,129.15337827637396,23.684931966619974,0.3100797594748029,0.15882219270371808,0.5054874761666255,0.7796733108624123,0.3038143694950596,0.9614860191108168,0.8393074724315202,0.9003967457711685,0.09960325422883154,High,1544720.0297845975
5,Bangalore_IT_Hub,2023-Q1,2023-01-01,2023-04-01,11.690189960124819,0.8642391957747694,0.45312634589124684,0.45312634589124684,0.8469493455920895,89347.31522945904,3573.8926091783615,326.6962583037964,1.0,6.7865325092830915,0.7792206875419386,127.27275936032146,6,12,0.9157163453558602,1.0,917.4892223005284,141.5335768599536,34.591095615504585,0.4795127382625506,0.29374323993514023,0.7861407807459713,0.7576437652597177,0.4281895615250546,0.9592717587324308,0.8864031786235336,0.9228374686779821,0.07716253132201789,High,1544720.0297845975
5,Bangalore_IT_Hub,2023-Q2,2023-04-01,2023-07-01,12.051704789699617,0.9605869378408726,0.45166385665903624,0.45166385665903624,0.8142894089307045,118037.6144307671,4721.504577230684,204.49248147355115,1.0,6.275781445975854,0.910317856399279,81.38875026025238,7,14,0.7802637158948821,0.9363164590738584,773.115784652285,57.27925106891736,28.28006729428033,0.09999982322157658,0.512521560875155,0.5834141243066249,0.6885701042071896,0.2044317528009951,0.9881760813522618,0.8982062573281762,0.943191169340219,0.05680883065978104,High,1544720.0297845975
5,Bangalore_IT_Hub,2023-Q3,2023-07-01,2023-10-01,8.501292767424818,0.862820516923134,0.3885595024338808,0.3885595024338808,0.887596977184675,136651.71870236137,5466.068748094454,352.7344264426878,1.0,5.305574301588364,0.796201660286191,121.32941889983317,6,12,0.7386706401675823,0.8864047682010988,65.34363283698164,121.40710063347865,33.635948914738805,0.01706659098230523,0.45865514462387547,0.6352392400391458,0.6142776534072225,0.26082078162329136,0.8988978657739329,0.8400818561647511,0.869489860969342,0.130510139030658,High,1544720.0297845975
5,Bangalore_IT_Hub,2023-Q4,2023-10-01,2023-12-31,11.894808551969696,0.958141581967223,0.5551867086421143,0.5551867086421143,0.8048774879235546,65198.720963889966,2607.9488385555987,322.38646809603233,1.0,3.1851535819479357,0.7627513803135404,133.03701689026087,6,12,0.772679880822106,0.9272158569865272,919.7013161436486,83.61738653390216,29.774567283980844,0.054344830441026226,0.3530713719899672,0.8298988240212941,0.20773463397674088,0.21213733726322206,0.9874424745901669,0.7280137312889241,0.8577281029395455,0.1422718970604545,High,1544720.0297845975
